id,value,feed_id,created_at,lat,lon,ele
0FD3TVVKH03ZJ7C0NRF79G2SAG,34,2497174,2023-09-10 12:03:07 ,,,
0FD3TW0H9YYYXB483B1JMB5FCK,34,2497174,2023-09-10 12:03:23 ,,,
0FD3TW5EQGP0WFMMZPGC5VDFZC,34,2497174,2023-09-10 12:03:39 ,,,
0FD3TWACD3KN56A3DWGMP6NJGH,34,2497174,2023-09-10 12:03:55 ,,,
0FD3TWDRNPY0W58XHXVW86R93K,34,2497174,2023-09-10 12:04:06 ,,,
0FD3TWJPDVWYVH0M0M1AAAB0RC,34,2497174,2023-09-10 12:04:22 ,,,
0FD3TWQKHSC6NJVQ86XMTFH19R,34,2497174,2023-09-10 12:04:38 ,,,
0FD3TWWHM775GC4TMS2ZBJ0R0V,34,2497174,2023-09-10 12:04:55 ,,,
0FD3TWZXKBSC2MRB0VR4JMX3K1,34,2497174,2023-09-10 12:05:06 ,,,
0FD3TX4V71Q20W0P7J6XYS5YE5,34,2497174,2023-09-10 12:05:22 ,,,
0FD3TX9RTCFTVTP4CZQSSEJWY4,34,2497174,2023-09-10 12:05:38 ,,,
0FD3TXEPGJMBNF0993GG57DANM,34,2497174,2023-09-10 12:05:54 ,,,
0FD3TXKM3TN36HS5E8351M5S09,34,2497174,2023-09-10 12:06:10 ,,,
0FD3TXQ0FC68NKDGZY5FYJJQP6,34,2497174,2023-09-10 12:06:21 ,,,
0FD3TXVY2WE34410KN5JDB7ZKW,34,2497174,2023-09-10 12:06:38 ,,,
0FD3TY0VQ6EXYNRPNMCWKC1ZED,34,2497174,2023-09-10 12:06:54 ,,,
0FD3TY5SHAXE70AYK5871KDS0G,34,2497174,2023-09-10 12:07:10 ,,,
0FD3TY95X5RMZHAP73B34KSX3J,34,2497174,2023-09-10 12:07:21 ,,,
0FD3TYE3KC8F4J6BC6JAZN8V89,34,2497174,2023-09-10 12:07:37 ,,,
0FD3TYK1HS6FF5GJ5BEBHFEFDE,34,2497174,2023-09-10 12:07:53 ,,,
0FD3TYQYN7FZJ1Q9SRV5E3PR3H,34,2497174,2023-09-10 12:08:09 ,,,
0FD3TYWWQ9XR4K6B6BG9XN2PWD,34,2497174,2023-09-10 12:08:26 ,,,
0FD3TZ0997ZE8Y7QWPVXGQ6NYC,34,2497174,2023-09-10 12:08:37 ,,,
0FD3TZ57YKAEZNSP737CVXYMV3,34,2497174,2023-09-10 12:08:53 ,,,
0FD3TZA5PD1NVZTJ5ZQ8KP2Z8Z,34,2497174,2023-09-10 12:09:09 ,,,
0FD3TZF1R0DEAFREVKMXRTFPKM,34,2497174,2023-09-10 12:09:25 ,,,
0FD3TZJD7TQ0XG0HYFAKHEPHTV,34,2497174,2023-09-10 12:09:36 ,,,
0FD3TZQAR04ETBXQ9JFJEXTSMP,34,2497174,2023-09-10 12:09:52 ,,,
0FD3TZW8DTC6S76PP9WQ853XQX,34,2497174,2023-09-10 12:10:08 ,,,
0FD3V0160G5S8FDEWD03C2E59Z,34,2497174,2023-09-10 12:10:24 ,,,
0FD3V063ECBQNCEWBE4RCN7RP3,34,2497174,2023-09-10 12:10:41 ,,,
0FD3V09FHZKK5KB5HJ946NJPYV,34,2497174,2023-09-10 12:10:52 ,,,
0FD3V0EDDS46WQ7CP4PAMAXYP7,34,2497174,2023-09-10 12:11:08 ,,,
0FD3V0KARAGV4W0YEF3RX9599F,34,2497174,2023-09-10 12:11:24 ,,,
0FD3V0R8DYHW2KHVTRTH60JGS8,34,2497174,2023-09-10 12:11:40 ,,,
0FD3V0VMK0TKSSDBEGB0WXJN25,34,2497174,2023-09-10 12:11:51 ,,,
0FD3V10J2X4E0DH49SBZPSETGR,34,2497174,2023-09-10 12:12:07 ,,,
0FD3V15FNWP8R5NPR0R6NEGDF6,34,2497174,2023-09-10 12:12:23 ,,,
0FD3V1ADEV7CD56JKFSEWWPM9Z,34,2497174,2023-09-10 12:12:40 ,,,
0FD3V1FAN8826JCSE3ET0AZTYS,34,2497174,2023-09-10 12:12:56 ,,,
0FD3V1JPM5NW2H5JDSV1315YK6,34,2497174,2023-09-10 12:13:07 ,,,
0FD3V1QMF0CXE8ERB3PJQ0CNHY,34,2497174,2023-09-10 12:13:23 ,,,
0FD3V1WHVSGHKHE635ZSQ58AH2,34,2497174,2023-09-10 12:13:39 ,,,
0FD3V21FEBEPDR2RNFE0WKEA84,34,2497174,2023-09-10 12:13:55 ,,,
0FD3V24VEFB146N30W609EAV4T,34,2497174,2023-09-10 12:14:06 ,,,
0FD3V29S0GHVA46MJ44K4YEV3K,34,2497174,2023-09-10 12:14:22 ,,,
0FD3V2EPK6H4GYKS04Z9C35A69,34,2497174,2023-09-10 12:14:38 ,,,
0FD3V2KMF3Q8PKRTKF0XBPP3JY,34,2497174,2023-09-10 12:14:55 ,,,
0FD3V2RHJGTY8BPPNM1BFXAVRH,34,2497174,2023-09-10 12:15:11 ,,,
0FD3V2VY17HQ1ZHXXQ6Q4JVC3X,34,2497174,2023-09-10 12:15:22 ,,,
0FD3V30VT7W0M3EXB3DQMKYD1N,34,2497174,2023-09-10 12:15:38 ,,,
0FD3V35SFQW7APJ5XZG54SYYS2,34,2497174,2023-09-10 12:15:54 ,,,
0FD3V3AQ2W5NKCA9M8N3F9PTYS,34,2497174,2023-09-10 12:16:10 ,,,
0FD3V3E3DX3SQSNZ6HVD4S48ED,34,2497174,2023-09-10 12:16:21 ,,,
0FD3V3K17H2MMS2ZDZJ79D4FBB,34,2497174,2023-09-10 12:16:38 ,,,
0FD3V3QYQ6ZCN7X8S671AFNXT3,34,2497174,2023-09-10 12:16:54 ,,,
0FD3V3WWHP1MAD9B83X0CH3JQ2,34,2497174,2023-09-10 12:17:10 ,,,
0FD3V408JG1D2S5Q2D8D9N5FX8,34,2497174,2023-09-10 12:17:21 ,,,
0FD3V4568GW380C7SGX1091H38,34,2497174,2023-09-10 12:17:37 ,,,
0FD3V4A3X0FTT8QB3GFFJXSGXS,34,2497174,2023-09-10 12:17:53 ,,,
0FD3V4F179XR059MD5MBYWJ3R4,34,2497174,2023-09-10 12:18:09 ,,,
0FD3V4KYWYHBFADE679HB19VY8,34,2497174,2023-09-10 12:18:25 ,,,
0FD3V4QB4XGX2XH9XXKW1G6ZST,34,2497174,2023-09-10 12:18:36 ,,,
0FD3V4W8VZVYSEJ0YAVFGFT2QG,34,2497174,2023-09-10 12:18:53 ,,,
0FD3V516G3K1Q2X5GXPQN9194E,34,2497174,2023-09-10 12:19:09 ,,,
0FD3V56458XJYJJ2VJG5FEWCJY,34,2497174,2023-09-10 12:19:25 ,,,
0FD3V59GHKFGAHPAHSQQ6PKEY9,34,2497174,2023-09-10 12:19:36 ,,,
0FD3V5EE7NHZSH3Z7E5RCDA79E,34,2497174,2023-09-10 12:19:52 ,,,
0FD3V5KBVDZR0THJ8QEBP0T3QD,34,2497174,2023-09-10 12:20:08 ,,,
0FD3V5R9H31F560B6TVYGH3CKM,34,2497174,2023-09-10 12:20:24 ,,,
0FD3V5XPFQ9TFTPQX2N8QAEHS9,34,2497174,2023-09-10 12:20:42 ,,,
0FD3V60K129KNHWARGAJT7GSHV,34,2497174,2023-09-10 12:20:52 ,,,
0FD3V65GFVETF3X1WA45EM1SGY,34,2497174,2023-09-10 12:21:08 ,,,
0FD3V6ADPMVBVEH38T3RJGDGN9,34,2497174,2023-09-10 12:21:24 ,,,
0FD3V6FBHPSN4E1MFK94BC1YZF,34,2497174,2023-09-10 12:21:40 ,,,
0FD3V6JQN2AWCQVZ9X7YGYFPG2,34,2497174,2023-09-10 12:21:51 ,,,
0FD3V6QNFKF7NR1TQNKDV3CA9E,34,2497174,2023-09-10 12:22:07 ,,,
0FD3V6WK6VSHE7NZHKW45KVX48,34,2497174,2023-09-10 12:22:23 ,,,
0FD3V71GS2Q6C290DKM7J42TYZ,34,2497174,2023-09-10 12:22:40 ,,,
0FD3V76EEVNFHG9H97CHRMYACF,34,2497174,2023-09-10 12:22:56 ,,,
0FD3V79TTB921M57H2TPA6F3JV,34,2497174,2023-09-10 12:23:07 ,,,
0FD3V7ERGK74VHMRNGSQMJ82Z8,34,2497174,2023-09-10 12:23:23 ,,,
0FD3V7KP12KHVZ73XXESNSZTS0,34,2497174,2023-09-10 12:23:39 ,,,
0FD3V7RKQ0X80MCBNYZ13PTH3F,34,2497174,2023-09-10 12:23:55 ,,,
0FD3V7W00V39NXZBABWMNB2HYY,34,2497174,2023-09-10 12:24:06 ,,,
0FD3V80XNJD1087CJ1BCFW1A31,34,2497174,2023-09-10 12:24:22 ,,,
0FD3V85V480FR2A8ZKZH78QQTK,34,2497174,2023-09-10 12:24:39 ,,,
0FD3V8ARN85GPH0PMVKT9EK6X1,34,2497174,2023-09-10 12:24:55 ,,,
0FD3V8FPHVKJKFSG5AYG6V63J6,34,2497174,2023-09-10 12:25:11 ,,,
0FD3V8K2N44DM7R27HXEDYXZFJ,34,2497174,2023-09-10 12:25:22 ,,,
0FD3V8R0GARTM93W7940J44YX3,34,2497174,2023-09-10 12:25:38 ,,,
0FD3V8WXZFE8BBMTA1KVHKZVT4,34,2497174,2023-09-10 12:25:54 ,,,
0FD3V91VF3YVZG44WSW89N1WK3,34,2497174,2023-09-10 12:26:10 ,,,
0FD3V957NZDNRGTX2DYAPQXDKR,34,2497174,2023-09-10 12:26:21 ,,,
0FD3V9A5FA53HA3Y4442970AGG,34,2497174,2023-09-10 12:26:38 ,,,
0FD3V9F35STNFS217YJGV1PSAS,34,2497174,2023-09-10 12:26:54 ,,,
0FD3V9M64VRQ61DYB2NB2JXGBR,34,2497174,2023-09-10 12:27:10 ,,,
0FD3V9RXNYNWFK5XQ7FYHFC996,34,2497174,2023-09-10 12:27:26 ,,,
0FD3V9WA2ZCHXSDZAR6XE7XVBZ,34,2497174,2023-09-10 12:27:37 ,,,
0FD3VA17MDB3TAK2M3EQSM1YB1,34,2497174,2023-09-10 12:27:53 ,,,
0FD3VA65HCBHZF53ZV59Y6BRFX,34,2497174,2023-09-10 12:28:09 ,,,
0FD3VAB2MXJNHB7PC5TNBZM5HM,34,2497174,2023-09-10 12:28:25 ,,,
0FD3VAEF3RSMSA1PHN5YRV7GS3,34,2497174,2023-09-10 12:28:37 ,,,
0FD3VAKCMYSKR4DKCKNTB54NZR,34,2497174,2023-09-10 12:28:53 ,,,
0FD3VARAQ1JH8WPV086039QEJE,34,2497174,2023-09-10 12:29:09 ,,,
0FD3VAX7G3YHTG2A0TE57TNH6M,34,2497174,2023-09-10 12:29:25 ,,,
0FD3VB24XTC7SDF1Y8ZVMTMQSY,34,2497174,2023-09-10 12:29:41 ,,,
0FD3VB5J05YRKP7NH5D09QAR2S,34,2497174,2023-09-10 12:29:52 ,,,
0FD3VBAENJJQKPYG5KYXTNXQ3E,34,2497174,2023-09-10 12:30:08 ,,,
0FD3VBH58GC3E2S234T7VCG0SP,34,2497174,2023-09-10 12:30:30 ,,,
0FD3VBMBA7HW0MYMJW43FZ75H1,34,2497174,2023-09-10 12:30:41 ,,,
0FD3VBQQMSJDJMRMGARJ14X2AR,34,2497174,2023-09-10 12:30:52 ,,,
0FD3VBWN8PZPX145ZQCKYJ00CR,34,2497174,2023-09-10 12:31:08 ,,,
0FD3VC1GVZWDP5YD9Q9N9KQMAE,34,2497174,2023-09-10 12:31:24 ,,,
0FD3VC6E787ENTRXJ29R0RDW7S,34,2497174,2023-09-10 12:31:40 ,,,
0FD3VCBBMSEDPD17WKE1C5H48R,34,2497174,2023-09-10 12:31:56 ,,,
0FD3VCEQXYBYXYQSFPH4KMWVER,34,2497174,2023-09-10 12:32:07 ,,,
0FD3VCKNH3ZCHX759DBVC0TXEM,34,2497174,2023-09-10 12:32:23 ,,,
0FD3VCRKDHZKTQ52BJR0NQWWE6,34,2497174,2023-09-10 12:32:39 ,,,
0FD3VCXGKGFAEAWE4XXDPTP5AR,34,2497174,2023-09-10 12:32:56 ,,,
0FD3VD0X619PAASRCGP104YHF9,34,2497174,2023-09-10 12:33:07 ,,,
0FD3VD5TG20SC0B975Z4YTHJ84,34,2497174,2023-09-10 12:33:23 ,,,
0FD3VDAQZ61D70BNEFFS26YVES,34,2497174,2023-09-10 12:33:39 ,,,
0FD3VDFNGQGNF01HA0MXQXZSHJ,34,2497174,2023-09-10 12:33:55 ,,,
0FD3VDMJXW26PEYX0ZA73XNG79,34,2497174,2023-09-10 12:34:11 ,,,
0FD3VDQZGT8EYC3S51BHAHVSG9,34,2497174,2023-09-10 12:34:22 ,,,
0FD3VDXKZR73Z92CJF683AQRAF,34,2497174,2023-09-10 12:34:41 ,,,
0FD3VE1T9FHQDW38JXBW63D8WT,34,2497174,2023-09-10 12:34:55 ,,,
0FD3VE6QJ8C13M0NK2N5E9KGSF,34,2497174,2023-09-10 12:35:11 ,,,
0FD3VEA3NFFQ9N5TXT10W1EEWG,34,2497174,2023-09-10 12:35:22 ,,,
0FD3VEF19J0013VPJEE2Z53434,34,2497174,2023-09-10 12:35:38 ,,,
0FD3VEKZ6RAK3X4T0GYMCPBN80,34,2497174,2023-09-10 12:35:54 ,,,
0FD3VERWMXXA5KJZ5D1MD2R91R,34,2497174,2023-09-10 12:36:10 ,,,
0FD3VEXV2ZR8E01BGDZ2NMJ7HF,34,2497174,2023-09-10 12:36:26 ,,,
0FD3VF16JNZ7H760ED0YJ453YM,34,2497174,2023-09-10 12:36:37 ,,,
0FD3VF642MC4Q28EE4Z1FTQKBP,34,2497174,2023-09-10 12:36:53 ,,,
0FD3VFB35SNNRDE1VAR7AFV9QE,34,2497174,2023-09-10 12:37:10 ,,,
0FD3VFFZDGTS6XZCQ9BKP3B9A7,34,2497174,2023-09-10 12:37:26 ,,,
0FD3VFKBMSDYTMGV2FH2FMMBQ0,34,2497174,2023-09-10 12:37:37 ,,,
0FD3VFR94Y309BJJ0N5E5KKX53,34,2497174,2023-09-10 12:37:53 ,,,
0FD3VFX6DPGJDPB7W1KBNKN73G,34,2497174,2023-09-10 12:38:09 ,,,
0FD3VG23Z20WHZNBVF50HMV9TQ,34,2497174,2023-09-10 12:38:25 ,,,
0FD3VG71Q4DBFYN6002MA7QJEF,34,2497174,2023-09-10 12:38:41 ,,,
0FD3VGADYZEAK91HDEA1M3MCBX,34,2497174,2023-09-10 12:38:52 ,,,
0FD3VGFD0FHVB6WTP3R24DFJ4H,34,2497174,2023-09-10 12:39:09 ,,,
0FD3VGM8TEQNZYB24K982H8TVY,34,2497174,2023-09-10 12:39:25 ,,,
0FD3VGS65CBVMNS42FZ2WT7J61,34,2497174,2023-09-10 12:39:41 ,,,
0FD3VGWJRB7N9JM0YDJPTPK7MP,34,2497174,2023-09-10 12:39:52 ,,,
0FD3VH1FHXG59FM9HVEV2BX69B,34,2497174,2023-09-10 12:40:08 ,,,
0FD3VH6CVNNH7QV24D9PM45910,34,2497174,2023-09-10 12:40:24 ,,,
0FD3VHBA782XWSMPZ2M0K5D0FP,34,2497174,2023-09-10 12:40:40 ,,,
0FD3VHGBP9E7G5QFYXCV57Y1FW,34,2497174,2023-09-10 12:40:57 ,,,
0FD3VHKM90JQ0NZH2XWJ85PJJC,34,2497174,2023-09-10 12:41:07 ,,,
0FD3VHRHVDSX9HFTACDX762D4H,34,2497174,2023-09-10 12:41:24 ,,,
0FD3VHXF4WPF4THFP8E0SCHFKT,34,2497174,2023-09-10 12:41:40 ,,,
0FD3VJ2CGK8J8K4AY5SV6RX46V,34,2497174,2023-09-10 12:41:56 ,,,
0FD3VJ5RNBSMV0DC2GD7QAYKS0,34,2497174,2023-09-10 12:42:07 ,,,
0FD3VJAQSWYCMBFCK3JH2T7KQZ,34,2497174,2023-09-10 12:42:23 ,,,
0FD3VJG9R0N25H77V8DK1RM5B3,34,2497174,2023-09-10 12:42:41 ,,,
0FD3VJMJVD0BFF6XHFDTV3Z1E4,34,2497174,2023-09-10 12:42:55 ,,,
0FD3VJT12Y0VMM5B4A9D06T0W8,34,2497174,2023-09-10 12:43:13 ,,,
0FD3VJWVBSWR317TVSXQ8SD7A2,34,2497174,2023-09-10 12:43:23 ,,,
0FD3VK1RKVWQNKPSVNT1F0S52E,34,2497174,2023-09-10 12:43:39 ,,,
0FD3VK6P2M83ZJE9WZ8AE5QSRP,34,2497174,2023-09-10 12:43:55 ,,,
0FD3VKBKGVT818VB55PMBYY6CY,34,2497174,2023-09-10 12:44:11 ,,,
0FD3VKEZW4SFSA36MKCPW3D1NN,34,2497174,2023-09-10 12:44:22 ,,,
0FD3VKKXNHN6H5JYT8RS17TNY3,34,2497174,2023-09-10 12:44:38 ,,,
0FD3VKRV42M4R4G946QBSV9ZJX,34,2497174,2023-09-10 12:44:54 ,,,
0FD3VKXRBFX53ED6JN2TY4ZX5J,34,2497174,2023-09-10 12:45:10 ,,,
0FD3VM2NNRAW31GDNT3G1P8CFM,34,2497174,2023-09-10 12:45:26 ,,,
0FD3VM62MV6EFKXE1HANGXDZ49,34,2497174,2023-09-10 12:45:38 ,,,
0FD3VMAZBXPYQEA7AAAN372G37,34,2497174,2023-09-10 12:45:54 ,,,
0FD3VMFWXGBQBHR3738H7XRR1Z,34,2497174,2023-09-10 12:46:10 ,,,
0FD3VMMTSKBDN2HW2YJTMGATKQ,34,2497174,2023-09-10 12:46:26 ,,,
0FD3VMS1245Z9K2YBVN1D6QWRK,34,2497174,2023-09-10 12:46:40 ,,,
0FD3VMX6K768VN39JZJ85H6E8Y,34,2497174,2023-09-10 12:46:53 ,,,
0FD3VN23XM8B34Q8PNZ90DRDD3,34,2497174,2023-09-10 12:47:10 ,,,
0FD3VN70XT1W5HDHFP7VXHVNXG,34,2497174,2023-09-10 12:47:26 ,,,
0FD3VNBX2ASWVY55BQS6VN8GF3,34,2497174,2023-09-10 12:47:42 ,,,
0FD3VNF8XDW4HR0A9RJ0V6H7MS,34,2497174,2023-09-10 12:47:53 ,,,
0FD3VNM66YNCWDCZ05PG2WH4SN,34,2497174,2023-09-10 12:48:09 ,,,
0FD3VNS3HQJ05TE38VTJ329WX5,34,2497174,2023-09-10 12:48:25 ,,,
0FD3VNY15CWD2PYGM509EQ4EPK,34,2497174,2023-09-10 12:48:41 ,,,
0FD3VP1DJ0ZDESM28VVJPRDXD9,34,2497174,2023-09-10 12:48:52 ,,,
0FD3VP6C2HFD64F339TPTSF6EA,34,2497174,2023-09-10 12:49:08 ,,,
0FD3VPBVVEDW6YADCXBXFDWK13,34,2497174,2023-09-10 12:49:26 ,,,
0FD3VPG8H7YQSA8X85JD13XK90,34,2497174,2023-09-10 12:49:41 ,,,
0FD3VPN5ZGD2EVKSBD0WVC3B6E,34,2497174,2023-09-10 12:49:57 ,,,
0FD3VPS57KGM06X05SNRVFTCJW,34,2497174,2023-09-10 12:50:10 ,,,
0FD3VPXDSFD9EWSQRYG3YRMAH7,34,2497174,2023-09-10 12:50:24 ,,,
0FD3VQ2BHZQ7YD8Z33ZSXAZ099,34,2497174,2023-09-10 12:50:40 ,,,
0FD3VQ78WMRZ84PYFEYYK3XXTT,34,2497174,2023-09-10 12:50:56 ,,,
0FD3VQAN6X05A9T7VE5DK6A55V,34,2497174,2023-09-10 12:51:07 ,,,
0FD3VQFJP3WCA3556T87MZTQ4P,34,2497174,2023-09-10 12:51:23 ,,,
0FD3VQMGAB45WBJMNKD2JC2GV7,34,2497174,2023-09-10 12:51:39 ,,,
0FD3VQSDXPCQM8MXDJEN3N8H3J,34,2497174,2023-09-10 12:51:56 ,,,
0FD3VQYB8E2N1JDYY1WH9J2RYS,34,2497174,2023-09-10 12:52:12 ,,,
0FD3VR1RJCK3YXMMGS54DD4288,34,2497174,2023-09-10 12:52:23 ,,,
0FD3VR6N2DDVKY7QGVSPCWHRAH,34,2497174,2023-09-10 12:52:39 ,,,
0FD3VRBJ9E69WVDQ8V6DWE7Q34,34,2497174,2023-09-10 12:52:55 ,,,
0FD3VRGG0X7MSXXRSAHCZQN4JB,34,2497174,2023-09-10 12:53:11 ,,,
0FD3VRKWB0KMZTXZ0FKX3HTEZK,34,2497174,2023-09-10 12:53:22 ,,,
0FD3VRRSZYMKNK9PDEJBQERQEV,34,2497174,2023-09-10 12:53:38 ,,,
0FD3VRXQDSEP7XK3VSW1799CZR,34,2497174,2023-09-10 12:53:55 ,,,
0FD3VS2MWXNHTTV7H4DCQ1HJNC,34,2497174,2023-09-10 12:54:11 ,,,
0FD3VS7JJ50BSW7M7G1JJ41EGN,34,2497174,2023-09-10 12:54:27 ,,,
0FD3VSAYVMWS4D76H2FFGSKB80,34,2497174,2023-09-10 12:54:38 ,,,
0FD3VSFWK1NCWRN3YSGC09H8AJ,34,2497174,2023-09-10 12:54:54 ,,,
0FD3VSMSYAHMFNDTTDHGQDSSQC,34,2497174,2023-09-10 12:55:10 ,,,
0FD3VSSQKQ6Q5F7R3WS3Y607HK,34,2497174,2023-09-10 12:55:26 ,,,
0FD3VSX3XVGEF75QN1MX17AXKH,34,2497174,2023-09-10 12:55:37 ,,,
0FD3VT21FPYYR3Y7E7DXNT3600,34,2497174,2023-09-10 12:55:54 ,,,
0FD3VT6YNFMJR5HGMYD97AX2HR,34,2497174,2023-09-10 12:56:10 ,,,
0FD3VTBW8ZMNNBC39DSTCAQZCR,34,2497174,2023-09-10 12:56:26 ,,,
0FD3VTGSSDGASSTEWJG3QJATGX,34,2497174,2023-09-10 12:56:42 ,,,
0FD3VTM65X9YFY6Y9GAA5BFH18,34,2497174,2023-09-10 12:56:53 ,,,
0FD3VTS3EJX1KMZRHWBTAZ51WF,34,2497174,2023-09-10 12:57:09 ,,,
0FD3VTY106WS515QMNVRVZZXXA,34,2497174,2023-09-10 12:57:25 ,,,
0FD3VV2YJHJ844EPV5YGJGBZVC,34,2497174,2023-09-10 12:57:41 ,,,
0FD3VV6AH08RKDVM0EAC93DXJ9,34,2497174,2023-09-10 12:57:52 ,,,
0FD3VVB7YDSGRWWF4RAK0C76DC,34,2497174,2023-09-10 12:58:09 ,,,
0FD3VVG5NZBHG76N9B99TG3571,34,2497174,2023-09-10 12:58:25 ,,,
0FD3VVN4N0M1RCS0FD8NFBWCQD,34,2497174,2023-09-10 12:58:41 ,,,
0FD3VVT0PSHVZDJ0YVMY2H2J91,34,2497174,2023-09-10 12:58:57 ,,,
0FD3VVXCR6KJ76AYQGG61ANQWM,34,2497174,2023-09-10 12:59:08 ,,,
0FD3VW2A7DZB62VMVF7V3JNSVD,34,2497174,2023-09-10 12:59:24 ,,,
0FD3VW77YV640YM8RK575HH081,34,2497174,2023-09-10 12:59:40 ,,,
0FD3VWC5QZ31E0DE6DV95C6MM2,34,2497174,2023-09-10 12:59:56 ,,,
0FD3VWFJB56ZY48JDG8MM7PXMG,34,2497174,2023-09-10 13:00:08 ,,,
0FD3VWMFN82PSQ45VH6BFQW6AA,34,2497174,2023-09-10 13:00:24 ,,,
0FD3VWSD5VKEQ6ME30RD0Y1EHA,34,2497174,2023-09-10 13:00:40 ,,,
0FD3VWYAGBAREGSFEQR8JSQZHA,34,2497174,2023-09-10 13:00:56 ,,,
0FD3VX381VB3W7CTTZ7A9JX87B,34,2497174,2023-09-10 13:01:12 ,,,
0FD3VX6MCHFWGJX71ZDYE2346B,34,2497174,2023-09-10 13:01:23 ,,,
0FD3VXBHSGZ8TYREEEN6B98MR7,34,2497174,2023-09-10 13:01:39 ,,,
0FD3VXGFJJN8N5BA3D0ZA8FR61,34,2497174,2023-09-10 13:01:55 ,,,
0FD3VXND3670WS54YPYR9NNYXB,34,2497174,2023-09-10 13:02:12 ,,,
0FD3VXRSR6QVXQF7REJ8Q4Q51D,34,2497174,2023-09-10 13:02:23 ,,,
0FD3VXXQ9S7VG2WC4QZZXJW0X2,34,2497174,2023-09-10 13:02:39 ,,,
0FD3VY2NJHQY8C1P3DEMNHMVJ3,34,2497174,2023-09-10 13:02:55 ,,,
0FD3VY7JKS5NF4E4J2FQ5SC18V,34,2497174,2023-09-10 13:03:11 ,,,
0FD3VYCG5G0ZTTZMVZAAZN6AFM,34,2497174,2023-09-10 13:03:27 ,,,
0FD3VYFWC835SZQSWF5C2EQ571,34,2497174,2023-09-10 13:03:38 ,,,
0FD3VYMT0KNSG9EYHGSPDYDXR0,34,2497174,2023-09-10 13:03:54 ,,,
0FD3VYSQCA2AP63Z4KRADTSG0Y,34,2497174,2023-09-10 13:04:11 ,,,
0FD3VYYMK6EHRPCKPGTWPKKAWR,34,2497174,2023-09-10 13:04:27 ,,,
0FD3VZ3HVQY49089J7Y5HVY6KG,34,2497174,2023-09-10 13:04:43 ,,,
0FD3VZ6Y042NFYN5ZKCAHVQ5ZE,34,2497174,2023-09-10 13:04:54 ,,,
0FD3VZBVNKZ5MEEJW8S93XHCET,34,2497174,2023-09-10 13:05:10 ,,,
0FD3VZGS07NXMVSQ0S2BAKMDD5,34,2497174,2023-09-10 13:05:26 ,,,
0FD3VZNP7RYD4R3XD6HWKD3PCR,34,2497174,2023-09-10 13:05:42 ,,,
0FD3VZS4PWE3HW15GQ3104P8YH,34,2497174,2023-09-10 13:05:54 ,,,
0FD3VZYEVE5PDFAV819AWEFCW9,34,2497174,2023-09-10 13:06:11 ,,,
0FD3W02XQDC36GKGMPVSRFGWFS,34,2497174,2023-09-10 13:06:26 ,,,
0FD3W07VAFSA818MPNQ6KFPXWY,34,2497174,2023-09-10 13:06:42 ,,,
0FD3W0CS2AG539AJP3FXTS44XD,34,2497174,2023-09-10 13:06:58 ,,,
0FD3W0G5AHY5N9J2S4QG0AJ8HW,34,2497174,2023-09-10 13:07:09 ,,,
0FD3W0N38ACK44VSDAQZT2JWBA,34,2497174,2023-09-10 13:07:25 ,,,
0FD3W0T0NKM8NBXJHW9JKHWZYA,34,2497174,2023-09-10 13:07:41 ,,,
0FD3W0YY6QA0VYJS2CV34C4NA0,34,2497174,2023-09-10 13:07:57 ,,,
0FD3W12AKGJGPYB8X6GRYA5GYD,34,2497174,2023-09-10 13:08:08 ,,,
0FD3W17869132DBCS6ZPG5BACF,34,2497174,2023-09-10 13:08:25 ,,,
0FD3W1C5KK95JDH9YZKRZ780ST,34,2497174,2023-09-10 13:08:41 ,,,
0FD3W1H34V5TKVN8E7C9A5YXH6,34,2497174,2023-09-10 13:08:57 ,,,
0FD3W1P0QZKF1X4JXFD4YA9R9K,34,2497174,2023-09-10 13:09:13 ,,,
0FD3W1SE89S06B7ST0390FPKXN,34,2497174,2023-09-10 13:09:24 ,,,
0FD3W1YAM5YN3AB2ZW4NBZM8B1,34,2497174,2023-09-10 13:09:40 ,,,
0FD3W237ZT2HD28PFFWG0Z3WXX,34,2497174,2023-09-10 13:09:56 ,,,
0FD3W2852C3Z5CNCAD1P5EEPRS,34,2497174,2023-09-10 13:10:12 ,,,
0FD3W2BH0NY8T43W4D5VD126RK,34,2497174,2023-09-10 13:10:24 ,,,
0FD3W2GECA1ZSZ55TH4W3WXRPK,34,2497174,2023-09-10 13:10:40 ,,,
0FD3W2NBP294XN76QP66RQ04DZ,34,2497174,2023-09-10 13:10:56 ,,,
0FD3W2T8ZRM73VNJ5D96C20S18,34,2497174,2023-09-10 13:11:12 ,,,
0FD3W2Z7S3DE6EXV5013M7J7GB,34,2497174,2023-09-10 13:11:28 ,,,
0FD3W32JEXKWY6K1FRB10N5DH2,34,2497174,2023-09-10 13:11:39 ,,,
0FD3W37FW485S88RP2S436WBEB,34,2497174,2023-09-10 13:11:55 ,,,
0FD3W3CD3BSN1KCQ9H6SYNDYWG,34,2497174,2023-09-10 13:12:11 ,,,
0FD3W3HARKY6NJJN0H6P7H4HHS,34,2497174,2023-09-10 13:12:27 ,,,
0FD3W3MPNDNH5JVAHBMJ3J87W4,34,2497174,2023-09-10 13:12:38 ,,,
0FD3W3SKVFJ5DCYG070VGCFQ9J,34,2497174,2023-09-10 13:12:55 ,,,
